Year,ID Geography,Geography,Excessive Drinking,Median Household Income
"2016","05000US28129","Smith County, MS",0.1379999965429306,38975
"2016","05000US13089","DeKalb County, GA",0.16599999368190765,50597
"2016","05000US08093","Park County, CO",0.18799999356269836,58487
"2016","05000US51057","Essex County, VA",0.13899999856948853,48277
"2016","05000US17157","Randolph County, IL",0.20900000631809235,47862
"2016","05000US28131","Stone County, MS",0.15700000524520874,41136
"2016","05000US20205","Wilson County, KS",0.1420000046491623,39764
"2016","05000US01119","Sumter County, AL",0.10300000011920929,25413
"2016","05000US47017","Carroll County, TN",0.10899999737739563,36627
"2016","05000US13091","Dodge County, GA",0.1469999998807907,32293
"2016","05000US28133","Sunflower County, MS",0.11900000274181366,29227
"2016","05000US20207","Woodson County, KS",0.14300000667572021,35502
"2016","05000US17159","Richland County, IL",0.19499999284744263,43396
"2016","05000US55011","Buffalo County, WI",0.23199999332427979,50998
"2016","05000US47015","Cannon County, TN",0.11900000274181366,41068
"2016","05000US28135","Tallahatchie County, MS",0.13600000739097595,28456
"2016","05000US48319","Mason County, TX",0.15700000524520874,42820
"2016","05000US54017","Doddridge County, WV",0.11800000071525574,41838
"2016","05000US20209","Wyandotte County, KS",0.15199999511241913,37087
"2016","05000US13093","Dooly County, GA",0.125,31103
"2016","05000US28137","Tate County, MS",0.14000000059604645,40975
"2016","05000US05047","Franklin County, AR",0.1420000046491623,40404
"2016","05000US21001","Adair County, KY",0.11699999868869781,31558
"2016","05000US28139","Tippah County, MS",0.14100000262260437,37026
"2016","05000US17161","Rock Island County, IL",0.1979999989271164,48024
"2016","05000US08095","Phillips County, CO",0.16300000250339508,47006
"2016","05000US47013","Campbell County, TN",0.10899999737739563,33333
"2016","05000US21003","Allen County, KY",0.11800000071525574,39801
"2016","05000US28141","Tishomingo County, MS",0.14000000059604645,35550
"2016","05000US06031","Kings County, CA",0.18799999356269836,44490
"2016","05000US51053","Dinwiddie County, VA",0.15199999511241913,52288
"2016","05000US28143","Tunica County, MS",0.11299999803304672,30689
"2016","05000US21005","Anderson County, KY",0.12999999523162842,54331
"2016","05000US51610","Falls Church city, VA",0.1770000010728836,125635
"2016","05000US17163","St. Clair County, IL",0.19599999487400055,50155
"2016","05000US47011","Bradley County, TN",0.11900000274181366,43065
"2016","05000US28145","Union County, MS",0.14100000262260437,37667
"2016","05000US21007","Ballard County, KY",0.11599999666213989,44732
"2016","05000US13095","Dougherty County, GA",0.11599999666213989,32150
"2016","05000US56013","Fremont County, WY",0.16500000655651093,48624
"2016","05000US17165","Saline County, IL",0.1889999955892563,38329
"2016","05000US28147","Walthall County, MS",0.12099999934434891,31607
"2016","05000US48317","Martin County, TX",0.18199999630451202,61896
"2016","05000US21009","Barren County, KY",0.11100000143051147,37666
"2016","05000US47009","Blount County, TN",0.12099999934434891,47175
"2016","05000US01081","Lee County, AL",0.16200000047683716,41256
"2016","05000US28149","Warren County, MS",0.12600000202655792,40397
"2016","05000US54015","Clay County, WV",0.10300000011920929,32961
"2016","05000US08097","Pitkin County, CO",0.210999995470047,73274
"2016","05000US51051","Dickenson County, VA",0.1550000011920929,32103
"2016","05000US47007","Bledsoe County, TN",0.11599999666213989,34948
"2016","05000US28151","Washington County, MS",0.10499999672174454,30292
"2016","05000US21011","Bath County, KY",0.10499999672174454,34126
"2016","05000US17167","Sangamon County, IL",0.20100000500679016,55371
"2016","05000US13097","Douglas County, GA",0.1469999998807907,54581
"2016","05000US21013","Bell County, KY",0.09799999743700027,24868
"2016","05000US28153","Wayne County, MS",0.125,35425
"2016","05000US05049","Fulton County, AR",0.13099999725818634,33347
"2016","05000US17169","Schuyler County, IL",0.2029999941587448,47092
"2016","05000US47005","Benton County, TN",0.10599999874830246,34382
"2016","05000US48315","Marion County, TX",0.14900000393390656,34452
"2016","05000US28155","Webster County, MS",0.14300000667572021,34073
"2016","05000US55009","Brown County, WI",0.2590000033378601,54141
"2016","05000US21015","Boone County, KY",0.1550000011920929,66939
"2016","05000US13099","Early County, GA",0.12399999797344208,34906
"2016","05000US47003","Bedford County, TN",0.11800000071525574,42252
"2016","05000US28157","Wilkinson County, MS",0.12300000339746475,27596
"2016","05000US17171","Scott County, IL",0.20000000298023224,51584
"2016","05000US21017","Bourbon County, KY",0.11500000208616257,42812
"2016","05000US06033","Lake County, CA",0.16899999976158142,36333
"2016","05000US55103","Richland County, WI",0.22200000286102295,44026
"2016","05000US28159","Winston County, MS",0.11599999666213989,34403
"2016","05000US17173","Shelby County, IL",0.19900000095367432,48994
"2016","05000US48313","Madison County, TX",0.1770000010728836,39030
"2016","05000US47001","Anderson County, TN",0.11800000071525574,46689
"2016","05000US21019","Boyd County, KY",0.11900000274181366,40224
"2016","05000US28161","Yalobusha County, MS",0.12600000202655792,34494
"2016","05000US13101","Echols County, GA",0.15399999916553497,34444
"2016","05000US08099","Prowers County, CO",0.16200000047683716,39184
"2016","05000US21021","Boyle County, KY",0.12200000137090683,41538
"2016","05000US46137","Ziebach County, SD",0.15800000727176666,32025
"2016","05000US28163","Yazoo County, MS",0.12600000202655792,30313
"2016","05000US17175","Stark County, IL",0.19599999487400055,50219
"2016","05000US02220","Sitka City and Borough, AK",0.21299999952316284,65765
"2016","05000US51600","Fairfax city, VA",0.16599999368190765,94067
"2016","05000US55067","Langlade County, WI",0.22200000286102295,40968
"2016","05000US29001","Adair County, MO",0.16599999368190765,35425
"2016","05000US21023","Bracken County, KY",0.12200000137090683,41910
"2016","05000US13103","Effingham County, GA",0.17599999904632568,61195
"2016","05000US46135","Yankton County, SD",0.1889999955892563,47363
"2016","05000US17177","Stephenson County, IL",0.18700000643730164,48569
"2016","05000US29003","Andrew County, MO",0.16200000047683716,56309
"2016","05000US48311","McMullen County, TX",0.16200000047683716,61571
"2016","05000US54013","Calhoun County, WV",0.10599999874830246,32162
"2016","05000US29005","Atchison County, MO",0.1589999943971634,45997
"2016","05000US21025","Breathitt County, KY",0.10400000214576721,28647
"2016","05000US56023","Lincoln County, WY",0.1599999964237213,63575
"2016","05000US51049","Cumberland County, VA",0.13600000739097595,41409
"2016","05000US46129","Walworth County, SD",0.1679999977350235,41831
"2016","05000US29007","Audrain County, MO",0.15199999511241913,41302
"2016","05000US21027","Breckinridge County, KY",0.11400000005960464,41547
"2016","05000US13105","Elbert County, GA",0.13600000739097595,35351
"2016","05000US17179","Tazewell County, IL",0.2199999988079071,60490
"2016","05000US08101","Pueblo County, CO",0.14800000190734863,41382
"2016","05000US29009","Barry County, MO",0.14399999380111694,38139
"2016","05000US48309","McLennan County, TX",0.17599999904632568,43488
"2016","05000US21029","Bullitt County, KY",0.14100000262260437,54924
"2016","05000US29011","Barton County, MO",0.14000000059604645,37581
"2016","05000US06035","Lassen County, CA",0.21899999678134918,49995
"2016","05000US17181","Union County, IL",0.19499999284744263,40957
"2016","05000US46127","Union County, SD",0.2070000022649765,72041
"2016","05000US13107","Emanuel County, GA",0.13099999725818634,30119
"2016","05000US29013","Bates County, MO",0.14499999582767487,41462
"2016","05000US05051","Garland County, AR",0.13699999451637268,40621
"2016","05000US21031","Butler County, KY",0.11100000143051147,35219
"2016","05000US55135","Waupaca County, WI",0.24699999392032623,52850
"2016","05000US46125","Turner County, SD",0.17900000512599945,55708
"2016","05000US29015","Benton County, MO",0.125,33236
"2016","05000US51047","Culpeper County, VA",0.16899999976158142,62394
"2016","05000US21033","Caldwell County, KY",0.10999999940395355,42640
"2016","05000US29017","Bollinger County, MO",0.15600000321865082,39033
"2016","05000US17183","Vermilion County, IL",0.1860000044107437,42036
"2016","05000US13109","Evans County, GA",0.13699999451637268,33293
"2016","05000US48307","McCulloch County, TX",0.15199999511241913,39649
"2016","05000US54011","Cabell County, WV",0.11299999803304672,34887
"2016","05000US29019","Boone County, MO",0.1899999976158142,50305
"2016","05000US21035","Calloway County, KY",0.1289999932050705,37705
"2016","05000US17185","Wabash County, IL",0.20100000500679016,49385
"2016","05000US46123","Tripp County, SD",0.16500000655651093,40545
"2016","05000US08103","Rio Blanco County, CO",0.1979999989271164,63184
"2016","05000US29021","Buchanan County, MO",0.15399999916553497,45431
"2016","05000US13111","Fannin County, GA",0.13600000739097595,37813
"2016","05000US48305","Lynn County, TX",0.1589999943971634,41589
"2016","05000US21037","Campbell County, KY",0.14300000667572021,52349
"2016","05000US46121","Todd County, SD",0.17000000178813934,27481
"2016","05000US29023","Butler County, MO",0.1469999998807907,35774
"2016","05000US17187","Warren County, IL",0.19900000095367432,44180
"2016","05000US55007","Bayfield County, WI",0.21699999272823334,44395
"2016","05000US29025","Caldwell County, MO",0.14900000393390656,43111
"2016","05000US21039","Carlisle County, KY",0.11500000208616257,40701
"2016","05000US01121","Talladega County, AL",0.11699999868869781,39999
"2016","05000US06037","Los Angeles County, CA",0.1679999977350235,55686
"2016","05000US21041","Carroll County, KY",0.11500000208616257,43615
"2016","05000US29027","Callaway County, MO",0.17000000178813934,49384
"2016","05000US51595","Emporia city, VA",0.11100000143051147,33160
"2016","05000US17189","Washington County, IL",0.21199999749660492,54683
"2016","05000US46119","Sully County, SD",0.1979999989271164,59879
"2016","05000US13113","Fayette County, GA",0.1550000011920929,79069
"2016","05000US29029","Camden County, MO",0.14399999380111694,44410
"2016","05000US56039","Teton County, WY",0.2240000069141388,75348
"2016","05000US21043","Carter County, KY",0.11299999803304672,34991
"2016","05000US17191","Wayne County, IL",0.19499999284744263,46839
"2016","05000US46117","Stanley County, SD",0.19599999487400055,67172
"2016","05000US29031","Cape Girardeau County, MO",0.16099999845027924,47705
"2016","05000US08105","Rio Grande County, CO",0.15199999511241913,40593
"2016","05000US48303","Lubbock County, TX",0.18400000035762787,45719
"2016","05000US29033","Carroll County, MO",0.1509999930858612,39017
"2016","05000US55065","Lafayette County, WI",0.24300000071525574,52260
"2016","05000US21045","Casey County, KY",0.10599999874830246,29344
"2016","05000US29035","Carter County, MO",0.14100000262260437,32170
"2016","05000US17193","White County, IL",0.19499999284744263,46927
"2016","05000US05053","Grant County, AR",0.16200000047683716,46067
"2016","05000US13115","Floyd County, GA",0.15000000596046448,41814
"2016","05000US48301","Loving County, TX",0.14499999582767487,55819
"2016","05000US29037","Cass County, MO",0.1679999977350235,60970
"2016","05000US21047","Christian County, KY",0.12700000405311584,36736
"2016","05000US51045","Craig County, VA",0.1599999964237213,46551
"2016","05000US29039","Cedar County, MO",0.12999999523162842,33631
"2016","05000US54009","Brooke County, WV",0.12200000137090683,43572
"2016","05000US21049","Clark County, KY",0.11599999666213989,49012
"2016","05000US46115","Spink County, SD",0.17399999499320984,48125
"2016","05000US17195","Whiteside County, IL",0.20399999618530273,49895
"2016","05000US29041","Chariton County, MO",0.1420000046491623,43049
"2016","05000US55005","Barron County, WI",0.23399999737739563,46375
"2016","05000US21051","Clay County, KY",0.10700000077486038,25215
"2016","05000US51590","Danville city, VA",0.11800000071525574,33646
"2016","05000US46111","Sanborn County, SD",0.1809999942779541,46281
"2016","05000US29043","Christian County, MO",0.16500000655651093,51831
"2016","05000US08107","Routt County, CO",0.2280000001192093,66846
"2016","05000US21053","Clinton County, KY",0.10499999672174454,28341
"2016","05000US29045","Clark County, MO",0.15000000596046448,43298
"2016","05000US51043","Clarke County, VA",0.17499999701976776,70281
"2016","05000US17197","Will County, IL",0.2150000035762787,75176
"2016","05000US21055","Crittenden County, KY",0.11500000208616257,38338
"2016","05000US13117","Forsyth County, GA",0.18199999630451202,86413
"2016","05000US29047","Clay County, MO",0.17900000512599945,61598
"2016","05000US06039","Madera County, CA",0.17599999904632568,43171
"2016","05000US21057","Cumberland County, KY",0.10199999809265137,29067
"2016","05000US29049","Clinton County, MO",0.1599999964237213,51221
"2016","05000US01053","Escambia County, AL",0.125,37077
"2016","05000US13119","Franklin County, GA",0.14900000393390656,38055
"2016","05000US46109","Roberts County, SD",0.17299999296665192,45911
"2016","05000US17199","Williamson County, IL",0.20399999618530273,46322
"2016","05000US29051","Cole County, MO",0.16699999570846558,51885
"2016","05000US08109","Saguache County, CO",0.14000000059604645,31227
"2016","05000US21059","Daviess County, KY",0.11699999868869781,43390
"2016","05000US02240","Southeast Fairbanks Census Area, AK",0.210999995470047,59641
"2016","05000US46107","Potter County, SD",0.1589999943971634,52758
"2016","05000US29053","Cooper County, MO",0.16300000250339508,42166
"2016","05000US51041","Chesterfield County, VA",0.16099999845027924,72972
"2016","05000US21061","Edmonson County, KY",0.11599999666213989,38544
"2016","05000US29055","Crawford County, MO",0.14100000262260437,37379
"2016","05000US01023","Choctaw County, AL",0.1120000034570694,35049
"2016","05000US17201","Winnebago County, IL",0.19300000369548798,47708
"2016","05000US29057","Dade County, MO",0.13699999451637268,37173
"2016","05000US21063","Elliott County, KY",0.11500000208616257,30556
"2016","05000US51580","Covington city, VA",0.15399999916553497,36503
"2016","05000US29059","Dallas County, MO",0.13699999451637268,34987
"2016","05000US13121","Fulton County, GA",0.1770000010728836,55516
"2016","05000US21065","Estill County, KY",0.10700000077486038,30333
"2016","05000US08111","San Juan County, CO",0.16699999570846558,40006
"2016","05000US51037","Charlotte County, VA",0.13600000739097595,36339
"2016","05000US29061","Daviess County, MO",0.1469999998807907,41610
"2016","05000US48299","Llano County, TX",0.14399999380111694,45096
"2016","05000US17203","Woodford County, IL",0.22100000083446503,70127
"2016","05000US29063","DeKalb County, MO",0.17399999499320984,42174
"2016","05000US21067","Fayette County, KY",0.1340000033378601,48552
"2016","05000US01083","Limestone County, AL",0.1459999978542328,51175
"2016","05000US29065","Dent County, MO",0.1420000046491623,34411
"2016","05000US13123","Gilmer County, GA",0.1420000046491623,40010
"2016","05000US06041","Marin County, CA",0.18400000035762787,94549
"2016","05000US29067","Douglas County, MO",0.13699999451637268,31805
"2016","05000US48297","Live Oak County, TX",0.17299999296665192,51481
"2016","05000US21069","Fleming County, KY",0.10400000214576721,35878
"2016","05000US29069","Dunklin County, MO",0.1289999932050705,31486
"2016","05000US05055","Greene County, AR",0.15700000524520874,42572
"2016","05000US18001","Adams County, IN",0.15000000596046448,50172
"2016","05000US46105","Perkins County, SD",0.17100000381469727,39936
"2016","05000US13125","Glascock County, GA",0.15600000321865082,39643
"2016","05000US29071","Franklin County, MO",0.1850000023841858,51978
"2016","05000US54007","Braxton County, WV",0.10999999940395355,33817
"2016","05000US21071","Floyd County, KY",0.10400000214576721,30127
"2016","05000US51036","Charles City County, VA",0.13099999725818634,49768
"2016","05000US46103","Pennington County, SD",0.18199999630451202,48379
"2016","05000US29073","Gasconade County, MO",0.1469999998807907,44065
"2016","05000US08113","San Miguel County, CO",0.20900000631809235,59603
"2016","05000US48295","Lipscomb County, TX",0.1899999976158142,60810
"2016","05000US29075","Gentry County, MO",0.1469999998807907,39444
"2016","05000US18003","Allen County, IN",0.16200000047683716,48651
"2016","05000US21073","Franklin County, KY",0.12300000339746475,49400
"2016","05000US55101","Racine County, WI",0.23499999940395355,54782
"2016","05000US55003","Ashland County, WI",0.22100000083446503,41294
"2016","05000US29077","Greene County, MO",0.1589999943971634,40386
"2016","05000US21075","Fulton County, KY",0.10100000351667404,30671
"2016","05000US13127","Glynn County, GA",0.14300000667572021,46737
"2016","05000US29079","Grundy County, MO",0.14000000059604645,37911
"2016","05000US51035","Carroll County, VA",0.14499999582767487,38474
"2016","05000US21077","Gallatin County, KY",0.125,45483
"2016","05000US18005","Bartholomew County, IN",0.15399999916553497,54101
"2016","05000US46101","Moody County, SD",0.1809999942779541,53654
"2016","05000US29081","Harrison County, MO",0.14100000262260437,37486
"2016","05000US08115","Sedgwick County, CO",0.1599999964237213,44562
"2016","05000US21079","Garrard County, KY",0.11800000071525574,43647
"2016","05000US29083","Henry County, MO",0.14000000059604645,39232
"2016","05000US01123","Tallapoosa County, AL",0.12600000202655792,36779
"2016","05000US18007","Benton County, IN",0.15600000321865082,46196
"2016","05000US29085","Hickory County, MO",0.11900000274181366,33707
"2016","05000US21081","Grant County, KY",0.12800000607967377,46226
"2016","05000US13129","Gordon County, GA",0.1550000011920929,43880
"2016","05000US29087","Holt County, MO",0.14800000190734863,41652
"2016","05000US06043","Mariposa County, CA",0.17900000512599945,47781
"2016","05000US55063","La Crosse County, WI",0.25699999928474426,49790
"2016","05000US48293","Limestone County, TX",0.1599999964237213,37256
"2016","05000US21083","Graves County, KY",0.11299999803304672,39247
"2016","05000US29089","Howard County, MO",0.1589999943971634,44188
"2016","05000US13131","Grady County, GA",0.12999999523162842,35237
"2016","05000US18009","Blackford County, IN",0.1469999998807907,39563
"2016","05000US46099","Minnehaha County, SD",0.19300000369548798,55107
"2016","05000US02261","Valdez-Cordova Census Area, AK",0.21799999475479126,73998
"2016","05000US29091","Howell County, MO",0.13899999856948853,32662
"2016","05000US08117","Summit County, CO",0.2329999953508377,68352
"2016","05000US21085","Grayson County, KY",0.1120000034570694,35726
"2016","05000US29093","Iron County, MO",0.14100000262260437,33091
"2016","05000US51033","Caroline County, VA",0.1550000011920929,56099
"2016","05000US13133","Greene County, GA",0.11800000071525574,42823
"2016","05000US21087","Green County, KY",0.11100000143051147,33640
"2016","05000US46097","Miner County, SD",0.17100000381469727,49159
"2016","05000US29095","Jackson County, MO",0.15700000524520874,46185
"2016","05000US18011","Boone County, IN",0.17299999296665192,68352
"2016","05000US05057","Hempstead County, AR",0.11999999731779099,33136
"2016","05000US48291","Liberty County, TX",0.17499999701976776,47123
"2016","05000US55001","Adams County, WI",0.22499999403953552,42063
"2016","05000US29097","Jasper County, MO",0.16099999845027924,40047
"2016","05000US21089","Greenup County, KY",0.1080000028014183,42452
"2016","05000US18013","Brown County, IN",0.1420000046491623,52582
"2016","05000US46095","Mellette County, SD",0.14800000190734863,34237
"2016","05000US51570","Colonial Heights city, VA",0.1589999943971634,52355
"2016","05000US29099","Jefferson County, MO",0.17800000309944153,58976
"2016","05000US21091","Hancock County, KY",0.12300000339746475,50358
"2016","05000US54005","Boone County, WV",0.10400000214576721,37625
"2016","05000US13135","Gwinnett County, GA",0.16099999845027924,59858
"2016","05000US46093","Meade County, SD",0.20399999618530273,54771
"2016","05000US29101","Johnson County, MO",0.18000000715255737,49949
"2016","05000US51031","Campbell County, VA",0.15399999916553497,46663
"2016","05000US48289","Leon County, TX",0.16099999845027924,45159
"2016","05000US29103","Knox County, MO",0.13600000739097595,37581
"2016","05000US21093","Hardin County, KY",0.13099999725818634,50407
"2016","05000US18015","Carroll County, IN",0.16899999976158142,55318
"2016","05000US29105","Laclede County, MO",0.1420000046491623,36895
"2016","05000US06045","Mendocino County, CA",0.1720000058412552,42840
"2016","05000US21095","Harlan County, KY",0.09799999743700027,26351
"2016","05000US08119","Teller County, CO",0.1889999955892563,62380
"2016","05000US13137","Habersham County, GA",0.15299999713897705,40994
"2016","05000US29107","Lafayette County, MO",0.164000004529953,48128
"2016","05000US21097","Harrison County, KY",0.11800000071525574,41406
"2016","05000US01037","Coosa County, AL",0.12300000339746475,34679
"2016","05000US29109","Lawrence County, MO",0.1459999978542328,39908
"2016","05000US18017","Cass County, IN",0.1509999930858612,44430
"2016","05000US01009","Blount County, AL",0.14100000262260437,45567
"2016","05000US46091","Marshall County, SD",0.17900000512599945,50155
"2016","05000US08121","Washington County, CO",0.17299999296665192,45784
"2016","05000US29111","Lewis County, MO",0.15600000321865082,41891
"2016","05000US21099","Hart County, KY",0.10999999940395355,38038
"2016","05000US51029","Buckingham County, VA",0.1509999930858612,38731
"2016","05000US51550","Chesapeake city, VA",0.164000004529953,66625
"2016","05000US46089","McPherson County, SD",0.1469999998807907,38469
"2016","05000US29113","Lincoln County, MO",0.16899999976158142,53804
"2016","05000US48287","Lee County, TX",0.17499999701976776,52895
"2016","05000US18019","Clark County, IN",0.1599999964237213,52050
"2016","05000US21101","Henderson County, KY",0.11500000208616257,43040
"2016","05000US13139","Hall County, GA",0.16500000655651093,52238
"2016","05000US29115","Linn County, MO",0.14300000667572021,37597
"2016","05000US55133","Waukesha County, WI",0.23999999463558197,76584
"2016","05000US21103","Henry County, KY",0.11699999868869781,43799
"2016","05000US29117","Livingston County, MO",0.14800000190734863,47937
"2016","05000US18021","Clay County, IN",0.1599999964237213,44385
"2016","05000US55061","Kewaunee County, WI",0.23499999940395355,56160
"2016","05000US29119","McDonald County, MO",0.1469999998807907,34863
"2016","05000US21105","Hickman County, KY",0.10400000214576721,41588
"2016","05000US13141","Hancock County, GA",0.11100000143051147,26309
"2016","05000US46087","McCook County, SD",0.18199999630451202,57741
"2016","05000US06047","Merced County, CA",0.16200000047683716,43818
"2016","05000US29121","Macon County, MO",0.14800000190734863,35345
"2016","05000US51027","Buchanan County, VA",0.1420000046491623,32083
"2016","05000US48285","Lavaca County, TX",0.16500000655651093,47041
"2016","05000US29123","Madison County, MO",0.14100000262260437,35363
"2016","05000US21107","Hopkins County, KY",0.11500000208616257,42477
"2016","05000US18023","Clinton County, IN",0.1550000011920929,49945
"2016","05000US29125","Maries County, MO",0.14900000393390656,40165
"2016","05000US54003","Berkeley County, WV",0.11800000071525574,56737
"2016","05000US21109","Jackson County, KY",0.10300000011920929,29090
"2016","05000US08123","Weld County, CO",0.18400000035762787,61501
"2016","05000US46085","Lyman County, SD",0.17599999904632568,40639
"2016","05000US29127","Marion County, MO",0.15199999511241913,42088
"2016","05000US18025","Crawford County, IN",0.15299999713897705,40657
"2016","05000US05059","Hot Spring County, AR",0.1550000011920929,37831
"2016","05000US29129","Mercer County, MO",0.14000000059604645,38023
"2016","05000US13143","Haralson County, GA",0.15800000727176666,40387
"2016","05000US21111","Jefferson County, KY",0.1589999943971634,48264
"2016","05000US02282","Yakutat City and Borough, AK",0.2160000056028366,52595
"2016","05000US08125","Yuma County, CO",0.17900000512599945,46838
"2016","05000US29131","Miller County, MO",0.1509999930858612,37360
"2016","05000US21113","Jessamine County, KY",0.12300000339746475,51227
"2016","05000US18027","Daviess County, IN",0.15700000524520874,47670
"2016","05000US29133","Mississippi County, MO",0.13199999928474426,30661
"2016","05000US51540","Charlottesville city, VA",0.18199999630451202,45890
"2016","05000US48283","La Salle County, TX",0.16899999976158142,38012
"2016","05000US29135","Moniteau County, MO",0.1679999977350235,47158
"2016","05000US06049","Modoc County, CA",0.17000000178813934,39172
"2016","05000US21115","Johnson County, KY",0.11100000143051147,34271
"2016","05000US46083","Lincoln County, SD",0.20100000500679016,79857
"2016","05000US51025","Brunswick County, VA",0.13099999725818634,37344
"2016","05000US29137","Monroe County, MO",0.1459999978542328,41376
"2016","05000US13145","Harris County, GA",0.16599999368190765,66249
"2016","05000US18029","Dearborn County, IN",0.16300000250339508,59280
"2016","05000US48281","Lampasas County, TX",0.17000000178813934,50699
"2016","05000US46081","Lawrence County, SD",0.1809999942779541,45945
"2016","05000US29139","Montgomery County, MO",0.14499999582767487,42105
"2016","05000US21117","Kenton County, KY",0.15199999511241913,54728
"2016","05000US56011","Crook County, WY",0.16899999976158142,59701
"2016","05000US05061","Howard County, AR",0.12600000202655792,37336
"2016","05000US13147","Hart County, GA",0.13899999856948853,38564
"2016","05000US29141","Morgan County, MO",0.13199999928474426,36867
"2016","05000US51023","Botetourt County, VA",0.16899999976158142,63646
"2016","05000US21119","Knott County, KY",0.11100000143051147,27709
"2016","05000US29143","New Madrid County, MO",0.13600000739097595,34631
"2016","05000US18031","Decatur County, IN",0.1589999943971634,50258
"2016","05000US54109","Wyoming County, WV",0.10199999809265137,34419
"2016","05000US46079","Lake County, SD",0.18000000715255737,53175
"2016","05000US21121","Knox County, KY",0.10400000214576721,26048
"2016","05000US29145","Newton County, MO",0.14800000190734863,45448
"2016","05000US09001","Fairfield County, CT",0.18299999833106995,85336
"2016","05000US13149","Heard County, GA",0.15399999916553497,41348
"2016","05000US21123","Larue County, KY",0.11699999868869781,40312
"2016","05000US46077","Kingsbury County, SD",0.18799999356269836,51837
"2016","05000US29147","Nodaway County, MO",0.16899999976158142,42956
"2016","05000US01125","Tuscaloosa County, AL",0.15399999916553497,46892
"2016","05000US18033","DeKalb County, IN",0.1589999943971634,51911
"2016","05000US29149","Oregon County, MO",0.12999999523162842,29415
"2016","05000US48279","Lamb County, TX",0.14399999380111694,37111
"2016","05000US06051","Mono County, CA",0.210999995470047,59181
"2016","05000US21125","Laurel County, KY",0.11800000071525574,34678
"2016","05000US54001","Barbour County, WV",0.10700000077486038,35615
"2016","05000US29151","Osage County, MO",0.17499999701976776,51958
"2016","05000US51021","Bland County, VA",0.1720000058412552,42624
"2016","05000US21127","Lawrence County, KY",0.1120000034570694,32835
"2016","05000US29153","Ozark County, MO",0.12600000202655792,31025
"2016","05000US51530","Buena Vista city, VA",0.15600000321865082,38331
"2016","05000US18035","Delaware County, IN",0.14800000190734863,39449
"2016","05000US29155","Pemiscot County, MO",0.13099999725818634,32120
"2016","05000US21129","Lee County, KY",0.11299999803304672,25473
"2016","05000US13151","Henry County, GA",0.15399999916553497,60388
"2016","05000US46075","Jones County, SD",0.1720000058412552,44876
"2016","05000US56021","Laramie County, WY",0.16899999976158142,57192
"2016","05000US29157","Perry County, MO",0.16099999845027924,50548
"2016","05000US09003","Hartford County, CT",0.17000000178813934,65809
"2016","05000US48277","Lamar County, TX",0.16200000047683716,41009
"2016","05000US21131","Leslie County, KY",0.10400000214576721,27777
"2016","05000US46073","Jerauld County, SD",0.164000004529953,48773
"2016","05000US29159","Pettis County, MO",0.1509999930858612,40038
"2016","05000US51019","Bedford County, VA",0.16599999368190765,55507
"2016","05000US18037","Dubois County, IN",0.17900000512599945,53211
"2016","05000US55099","Price County, WI",0.20800000429153442,42659
"2016","05000US02290","Yukon-Koyukuk Census Area, AK",0.19900000095367432,36708
"2016","05000US29161","Phelps County, MO",0.17000000178813934,40710
"2016","05000US21133","Letcher County, KY",0.10899999737739563,28574
"2016","05000US13153","Houston County, GA",0.1509999930858612,53027
"2016","05000US46071","Jackson County, SD",0.17000000178813934,31922
"2016","05000US54107","Wood County, WV",0.11299999803304672,41932
"2016","05000US29163","Pike County, MO",0.1589999943971634,44408
"2016","05000US48275","Knox County, TX",0.15299999713897705,36929
"2016","05000US18039","Elkhart County, IN",0.1550000011920929,50192
"2016","05000US21135","Lewis County, KY",0.10400000214576721,30217
"2016","05000US46069","Hyde County, SD",0.17499999701976776,49184
"2016","05000US29165","Platte County, MO",0.17599999904632568,70874
"2016","05000US53077","Yakima County, WA",0.1889999955892563,44342
"2016","05000US13155","Irwin County, GA",0.14000000059604645,35955
"2016","05000US21137","Lincoln County, KY",0.1120000034570694,35368
"2016","05000US51017","Bath County, VA",0.1509999930858612,43852
"2016","05000US29167","Polk County, MO",0.15299999713897705,38344
"2016","05000US09005","Litchfield County, CT",0.1940000057220459,73413
"2016","05000US21139","Livingston County, KY",0.11299999803304672,42892
"2016","05000US46067","Hutchinson County, SD",0.16300000250339508,48879
"2016","05000US18041","Fayette County, IN",0.14399999380111694,40122
"2016","05000US29169","Pulaski County, MO",0.20399999618530273,47227
"2016","05000US06053","Monterey County, CA",0.1889999955892563,57428
"2016","05000US51520","Bristol city, VA",0.1469999998807907,34099
"2016","05000US29171","Putnam County, MO",0.1459999978542328,34684
"2016","05000US48273","Kleberg County, TX",0.1679999977350235,40884
"2016","05000US21141","Logan County, KY",0.11599999666213989,41150
"2016","05000US29173","Ralls County, MO",0.1550000011920929,51738
"2016","05000US05063","Independence County, AR",0.1469999998807907,41085
"2016","05000US51015","Augusta County, VA",0.17499999701976776,57808
"2016","05000US21143","Lyon County, KY",0.11800000071525574,43067
"2016","05000US46065","Hughes County, SD",0.19699999690055847,58340
"2016","05000US29175","Randolph County, MO",0.15700000524520874,41346
"2016","05000US18043","Floyd County, IN",0.17000000178813934,53186
"2016","05000US13157","Jackson County, GA",0.164000004529953,51931
"2016","05000US01085","Lowndes County, AL",0.09799999743700027,30675
"2016","05000US01055","Etowah County, AL",0.1289999932050705,39904
